date_scraped,time_scraped,url
2017-02-14,14:48:54,http://www.ed.gov/news/speeches/monthly/201601
2017-02-14,14:48:55,https://www.ed.gov/category/subject/student-loan-programs/feed
2017-02-14,14:48:57,http://www.ed.gov/taxonomy/term/all
2017-02-14,14:48:57,http://www.ed.gov/category/subject/student-loan-programs/feed
2017-02-14,14:48:57,https://www.ed.gov/misc/feed.png
2017-02-14,14:48:57,http://www.ed.gov/news/press-releases/national-student-loan-cohort-default-rate-declines-steadily
2017-02-14,14:48:57,http://www.ed.gov/category/subject/student-financial-aid
2017-02-14,14:48:58,http://www.ed.gov/category/keyword/student-loan-default-rates
2017-02-14,14:48:58,http://www.ed.gov/news/press-releases/education-department-announces-new-data-showing-fafsa-completion-district-state
2017-02-14,14:48:58,http://www.ed.gov/category/subject/data-collection
2017-02-14,14:48:59,http://www.ed.gov/news/press-releases/us-department-education-announces-path-debt-relief-students-91-additional-corinthian-campuses
2017-02-14,14:48:59,http://www.ed.gov/category/keyword/corinthian-colleges
2017-02-14,14:49:00,http://www.ed.gov/news/press-releases/us-department-education-takes-further-steps-protect-students-predatory-higher-education-institutions
2017-02-14,14:49:00,http://www.ed.gov/category/subject/regulation
2017-02-14,14:49:00,http://www.ed.gov/news/press-releases/department-education-and-attorney-general-kamala-harris-announce-findings-investigation-wyotech-and-everest-programs
2017-02-14,14:49:01,http://www.ed.gov/news/press-releases/press-call-special-masters-report-borrower-defense-process
2017-02-14,14:49:01,http://www.ed.gov/news/press-releases/us-department-education-completes-review-major-student-loan-servicers
2017-02-14,14:49:01,http://www.ed.gov/news/press-releases/us-department-education-end-contracts-several-private-collection-agencies
2017-02-14,14:49:02,http://www.ed.gov/news/press-releases/us-departments-education-and-treasury-continue-raising-awareness-income-driven-repayment-options-federal-student-loans
2017-02-14,14:49:02,http://www.ed.gov/category/keyword/student-loan-repayment-plan
2017-02-14,14:49:02,http://www.ed.gov/news/press-releases/us-department-education-strengthens-federal-student-loan-servicing
2017-02-14,14:49:03,http://www.ed.gov/category/subject/student-loan-programs?page=1
2017-02-14,14:49:03,http://www.ed.gov/category/subject/student-loan-programs?page=2
2017-02-14,14:49:04,https://www.ed.gov/category/subject/10809/feed
2017-02-14,14:49:05,https://www.ed.gov/category/audience/students/feed
2017-02-14,14:49:05,https://www.ed.gov/category/audience/10809/feed
2017-02-14,14:49:06,http://www.ed.gov/category/audience/students/feed
2017-02-14,14:49:06,http://www.ed.gov/1098-e
2017-02-14,14:49:06,http://www.ed.gov/teaching/teaching/teachers-edition-archive/feed
2017-02-14,14:49:06,http://www.ed.gov/sites/default/files/taf-respect.jpg
2017-02-14,14:49:06,http://www.ed.gov/sites/default/files/collaboration.jpg
2017-02-14,14:49:07,http://www.ed.gov/teaching/respect-self-inventory
2017-02-14,14:49:07,https://www.ed.gov/sites/default/files/ed-state-map.gif
2017-02-14,14:49:07,https://www.ed.gov/sites/default/files/parentcenter.gif
2017-02-14,14:49:07,http://www.ed.gov/sites/default/files/medium_parent-camp-grand-prairie-isd1.jpg
2017-02-14,14:49:07,http://www.ed.gov/sites/default/files/medium_parent-camp-grand-prairie-isd2.jpg
2017-02-14,14:49:07,http://www.ed.gov/sites/default/files/medium_parent-camp-grand-prairie-isd3.jpg
2017-02-14,14:49:07,http://www.ed.gov/sites/default/files/images/25906614863_bf55f9ff10_z.jpg
2017-02-14,14:49:07,http://www.ed.gov/sites/default/files/26236654070_ae2987706c_k.jpg
2017-02-14,14:49:07,http://www.ed.gov/sites/default/files/26236644450_3fdab06391_k.jpg
2017-02-14,14:49:07,http://www.ed.gov/sites/default/files/26443350221_8c8e0147f2_k_1.jpg
2017-02-14,14:49:07,http://www.ed.gov/sites/default/files/26483476936_d4c6e19512_k.jpg
2017-02-14,14:49:07,http://www.ed.gov/sites/default/files/25904518124_43f70a4691_k.jpg
2017-02-14,14:49:07,http://www.ed.gov/sites/default/files/25906530583_c97cd34827_k.jpg
2017-02-14,14:49:07,http://www.ed.gov/sites/default/files/26483444526_680f514f61_k.jpg
2017-02-14,14:49:07,http://www.ed.gov/sites/default/files/teachers-and-leaders-%20america%27s-engineers-%20of-learning-and-growth.jpg
2017-02-14,14:49:08,http://www.ed.gov/news/press-releases/us-department-education-proposes-plan-strengthen-teacher-preparation
2017-02-14,14:49:08,http://www2.ed.gov/about/overview/budget/index.html
2017-02-14,14:49:10,http://blog.ed.gov/?s=International+Summit+on+teaching
2017-02-14,14:49:10,http://www.ed.gov/news/speeches/duncan-pushes-back-attacks-common-core-standards
2017-02-14,14:49:11,http://www.ed.gov/category/subject/school-reform
2017-02-14,14:49:11,http://www.ed.gov/news/press-releases/monthly/201702
2017-02-14,14:49:11,http://www.ed.gov/news/press-releases/monthly/201701
2017-02-14,14:49:12,http://www.ed.gov/news/press-releases/monthly/201612
2017-02-14,14:49:12,http://www.ed.gov/news/press-releases/monthly/201611
2017-02-14,14:49:13,http://www.ed.gov/news/press-releases/monthly/201610
2017-02-14,14:49:13,http://www.ed.gov/news/press-releases/monthly/201609
2017-02-14,14:49:14,http://www.ed.gov/news/press-releases/monthly/201608
2017-02-14,14:49:14,http://www.ed.gov/news/press-releases/monthly/201607
2017-02-14,14:49:15,http://www.ed.gov/news/press-releases/monthly/201606
2017-02-14,14:49:15,http://www.ed.gov/news/press-releases/monthly/201605
2017-02-14,14:49:16,http://www.ed.gov/news/press-releases/monthly/201604
2017-02-14,14:49:16,http://www.ed.gov/news/press-releases/monthly/201603
2017-02-14,14:49:17,http://www.ed.gov/news/press-releases/education-department-releases-final-teacher-preparation-regulations
2017-02-14,14:49:17,http://www.ed.gov/sites/default/files/teacher-prep-composite-1w.jpg
2017-02-14,14:49:17,http://www.ed.gov/sites/default/files/teachers-in-the-top-20-w.jpg
2017-02-14,14:49:17,http://www.ed.gov/sites/default/files/high-quality-teacher-prep-matters-w.jpg
2017-02-14,14:49:17,http://www.ed.gov/news/press-releases/fact-sheet-testing-action-plan
2017-02-14,14:49:17,http://www.ed.gov/profiles/ed_main/themes/ed3/images/related_icons/blue/html.png
2017-02-14,14:49:17,http://www.ed.gov/news/media-advisories/white-house-host-school-discipline-convening
2017-02-14,14:49:18,http://www2.ed.gov/policy/gen/guid/school-discipline/index.html
2017-02-14,14:49:18,http://www.ed.gov/sites/default/files/college-photo_0.jpg
2017-02-14,14:49:18,http://www.ed.gov/category/keyword/Gainful-Employment
2017-02-14,14:49:19,http://www.ed.gov/news/press-releases/department-education-advances-transparency-agenda-accreditation
2017-02-14,14:49:19,http://www.ed.gov/news/press-releases/special-master-joe-smith-delivers-progress-report-borrower-defense-process
2017-02-14,14:49:19,http://www.ed.gov/news/press-releases/us-department-education-announces-two-final-regulations-protect-students-and-help-borrowers
2017-02-14,14:49:20,http://www.ed.gov/news/press-releases/us-department-education-launches-second-chance-pell-pilot-program-incarcerated-individuals
2017-02-14,14:49:21,https://www.ed.gov/news/press-releases/fact-sheet-focusing-higher-education-student-success
2017-02-14,14:49:21,https://www.ed.gov/news/speeches/toward-new-focus-outcomes-higher-education
2017-02-14,14:49:21,http://www.ed.gov/category/subject/elementary-secondary-education
2017-02-14,14:49:21,http://www.ed.gov/category/keyword/every-student-succeeds-act-essa
2017-02-14,14:49:22,http://www.ed.gov/category/keyword/howard-university
2017-02-14,14:49:22,http://www.ed.gov/category/keyword/150th-anniversary
2017-02-14,14:49:22,http://www.ed.gov/news/press-releases/us-secretary-education-betsy-devos-addresses-full-staff
2017-02-14,14:49:23,http://www.ed.gov/news/media-advisories/monthly/201702
2017-02-14,14:49:23,http://www.ed.gov/news/media-advisories/monthly/201701
2017-02-14,14:49:24,http://www.ed.gov/news/media-advisories/monthly/201612
2017-02-14,14:49:24,http://www.ed.gov/news/media-advisories/monthly/201611
2017-02-14,14:49:25,http://www.ed.gov/news/media-advisories/monthly/201610
2017-02-14,14:49:25,http://www.ed.gov/news/media-advisories/monthly/201609
2017-02-14,14:49:26,http://www.ed.gov/news/media-advisories/monthly/201608
2017-02-14,14:49:26,http://www.ed.gov/news/media-advisories/monthly/201607
2017-02-14,14:49:27,http://www.ed.gov/news/media-advisories/monthly/201606
2017-02-14,14:49:27,http://www.ed.gov/news/media-advisories/monthly/201605
2017-02-14,14:49:28,http://www.ed.gov/news/media-advisories/monthly/201604
2017-02-14,14:49:29,http://www.ed.gov/news/media-advisories/monthly/201603
2017-02-14,14:49:29,http://www.ed.gov/sites/default/files/equity-of-opportunity_0.jpg
2017-02-14,14:49:29,http://www.ed.gov/news/speeches/asserting-your-right-great-education-your-child
2017-02-14,14:49:30,http://blog.ed.gov/2015/03/secretary-duncan-step-up-and-fund-education/
2017-02-14,14:49:30,http://blog.ed.gov/2014/03/five-new-facts-from-the-civil-rights-data-collection/
2017-02-14,14:49:31,http://www.ed.gov/ladders
2017-02-14,14:49:31,http://blog.ed.gov/2013/02/equity-and-excellence-commission-delivers-report-to-secretary-duncan/
2017-02-14,14:49:32,http://blog.ed.gov/2014/01/ensuring-discipline-that-is-fair-and-effective/
2017-02-14,14:49:32,http://www.ed.gov/sites/default/files/science-technology-engineering-and-math-education-for-global-leadership.jpg
2017-02-14,14:49:32,http://www.ed.gov/sites/default/files/stem-infographic.jpg
2017-02-14,14:49:32,http://www.ed.gov/news/press-releases/24-new-teacher-quality-partnership-grants-totaling-more-35-million-awarded-recruit-train-and-support-more-science-technology-engineering-and-math-teachers
2017-02-14,14:49:33,https://www2.ed.gov/about/inits/ed/green-strides/stem.html
2017-02-14,14:49:33,http://www.ed.gov/sites/default/files/school-safety-photo.jpg
2017-02-14,14:49:33,http://www.ed.gov/sites/default/files/school-safety-infogaphic-2.jpg
2017-02-14,14:49:33,http://www.ed.gov/sites/default/files/connected-504.jpg
2017-02-14,14:49:35,https://tech.ed.gov/
2017-02-14,14:49:36,https://www.ed.gov/category/keyword/11222/feed
2017-02-14,14:49:36,https://www.ed.gov/category/keyword/elementary-and-secondary-education-act-esea/feed
2017-02-14,14:49:37,http://www.ed.gov/category/keyword/elementary-and-secondary-education-act-esea/feed
2017-02-14,14:49:38,http://www.ed.gov/news/press-releases/us-department-education-names-committee-members-draft-proposed-regulations-every-student-succeeds-act
2017-02-14,14:49:38,http://www.ed.gov/ESSA
2017-02-14,14:49:38,http://www.ed.gov/category/keyword/esea-reauthorization
2017-02-14,14:49:38,http://www.ed.gov/category/keyword/essa
2017-02-14,14:49:38,http://www.ed.gov/news/press-releases/fact-sheet-congress-acts-fix-no-child-left-behind
2017-02-14,14:49:39,http://www.ed.gov/news/press-releases/statement-us-secretary-education-arne-duncan-house-passage-every-student-succeeds-act
2017-02-14,14:49:39,http://www.ed.gov/news/speeches/secretary-duncan%E2%80%99s-remarks-press-call-highlighting-states-where-education-funding-shortchanges-low-income-minority-students
2017-02-14,14:49:39,http://www.ed.gov/news/press-releases/us-education-secretary-arne-duncan-calls-strong-education-law-protects-all-students-ensures-high-quality-preschool-supports-bold-state-and-local-innovation
2017-02-14,14:49:40,http://www.ed.gov/category/keyword/no-child-left-behind-nclb
2017-02-14,14:49:40,http://www.ed.gov/news/speeches/vision-higher-education-innovation-and-opportunity
2017-02-14,14:49:41,http://www.ed.gov/news/speeches/education-leadership-and-equity-look-forward
2017-02-14,14:49:41,http://www.ed.gov/news/speeches/walter-n-ridley-lecture-pre-kindergarten-access-and-quality-are-essential-childrens-growth-and-development
2017-02-14,14:49:42,http://www.ed.gov/news/speeches/hbcus-honoring-past-shaping-future
2017-02-14,14:49:42,http://www.ed.gov/news/speeches/hand-hand-well-rounded-education-and-civic-engagement
2017-02-14,14:49:42,http://www.ed.gov/news/speeches/legacy-coleman-report
2017-02-14,14:49:43,http://www.ed.gov/news/speeches/opportunity-across-america-expanding-college-access-affordability-and-completion
2017-02-14,14:49:43,http://www.ed.gov/news/speeches/opportunity-across-america-achieving-college-dream
2017-02-14,14:49:44,http://www.ed.gov/category/subject/college-preparation
2017-02-14,14:49:44,http://www.ed.gov/category/subject/postsecondary-education
2017-02-14,14:49:44,http://www.ed.gov/category/keyword/back-school-bus-tour
2017-02-14,14:49:45,http://www.ed.gov/news/speeches/opportunity-across-america
2017-02-14,14:49:45,http://www.ed.gov/category/subject/educational-improvement
2017-02-14,14:49:46,http://www.ed.gov/news/speeches/stronger-together-need-diversity-americas-schools
2017-02-14,14:49:46,http://www.ed.gov/news/speeches/leading-way
2017-02-14,14:49:47,http://www.ed.gov/news/speeches/titans-21st-century
2017-02-14,14:49:47,http://www.ed.gov/news/speeches/knowing-living-and-teaching-truth-frees
2017-02-14,14:49:48,http://www.ed.gov/news/speeches/path-opportunity
2017-02-14,14:49:48,http://www.ed.gov/news/speeches/graduating-life-filled-purpose
2017-02-14,14:49:48,http://www.ed.gov/news/speeches/what-school-can-be
2017-02-14,14:49:49,http://www.ed.gov/news/speeches/ensuring-higher-education-all
2017-02-14,14:49:49,http://www.ed.gov/category/subject/disadvantaged
2017-02-14,14:49:49,http://www.ed.gov/news/speeches/importance-bilingual-education
2017-02-14,14:49:50,http://www.ed.gov/category/subject/minority-groups
2017-02-14,14:49:50,http://www.ed.gov/news/speeches/remarks-senate-health-education-labor-and-pensions-committee-nomination-dr-john-b-king-jr-serve-education-secretary
2017-02-14,14:49:51,http://www.ed.gov/news/speeches/prepared-remarks-acting-us-secretary-education-john-b-king-jr
2017-02-14,14:49:51,http://www.ed.gov/category/program/career-ladder-program
2017-02-14,14:49:51,http://www.ed.gov/category/keyword/perkins-act-career-and-technical-education
2017-02-14,14:49:52,http://www.ed.gov/news/speeches/what-we-ought-be
2017-02-14,14:49:52,http://www.ed.gov/category/subject/educational-opportunities
2017-02-14,14:49:53,http://www.ed.gov/news/speeches/supporting-americas-educators-expand-opportunity
2017-02-14,14:49:53,http://www.ed.gov/news/speeches/saving-kids%E2%80%99-lives
2017-02-14,14:49:53,https://www.ed.gov/category/location/all/feed
2017-02-14,14:49:54,https://www.ed.gov/category/subject/all/feed
2017-02-14,14:49:54,https://www.ed.gov/category/keyword/all/feed
2017-02-14,14:49:54,https://www.ed.gov/category/program/all/feed
2017-02-14,14:49:54,https://www.ed.gov/taxonomy/term/all/feed
2017-02-14,14:49:54,https://www.ed.gov/category/audience/all/feed
2017-02-14,14:49:55,https://www.ed.gov/category/organization/all/feed
2017-02-14,14:49:55,http://www.ed.gov/taxonomy/term/all/feed
2017-02-14,14:49:55,http://www.ed.gov/archived-plain-language
2017-02-14,14:49:56,http://www.ed.gov/category/keyword/plain-language
2017-02-14,14:49:56,http://www.ed.gov/content/request-comments-review-accrediting-agencies
2017-02-14,14:49:56,http://www.ed.gov/content/applications-new-awards-state-personnel-development-grants-spdg-program-0
2017-02-14,14:49:56,http://www.ed.gov/content/applications-new-awards-upward-bound-math-and-science-program
2017-02-14,14:49:56,http://www.ed.gov/taxonomy/term/all?page=1
2017-02-14,14:49:56,http://www.ed.gov/taxonomy/term/all?page=2
2017-02-14,14:49:57,http://www.ed.gov/taxonomy/term/all?page=3
2017-02-14,14:49:57,http://www.ed.gov/taxonomy/term/all?page=4
2017-02-14,14:49:58,http://www.ed.gov/taxonomy/term/all?page=5
2017-02-14,14:49:58,http://www.ed.gov/taxonomy/term/all?page=6
2017-02-14,14:49:59,http://www.ed.gov/taxonomy/term/all?page=7
2017-02-14,14:49:59,http://www.ed.gov/taxonomy/term/all?page=8
2017-02-14,14:50:00,http://www.ed.gov/news/press-releases/fact-sheet-department-education-announces-efforts-strengthen-loan-counseling-help-borrowers-manage-their-debt
2017-02-14,14:50:02,https://www.ed.gov/category/subject/student-financial-aid/feed
2017-02-14,14:50:03,http://www.ed.gov/category/subject/student-financial-aid/feed
2017-02-14,14:50:03,http://www.ed.gov/news/press-releases/education-department-establishes-enhanced-federal-aid-participation-requirements-acics-accredited-colleges
2017-02-14,14:50:03,http://www.ed.gov/category/subject/accountability
2017-02-14,14:50:04,http://www.ed.gov/category/keyword/accreditation
2017-02-14,14:50:04,http://www.ed.gov/category/keyword/acics
