date_scraped,time_scraped,url
2017-02-14,14:45:45,https://www.whitehouse.gov/sites/whitehouse.gov/files/advagg_js/js__efVDQDnjzdSGfPJqGBIeGT85ysIFYRyVRaATjApIJz8__wHW7F5xK0lgrqa4d6QQzCF4Mj03ne2nyMfsDHr15DW8__yN1o6etD_FB5RFrt4f9rEo5hyCEX7z1qfNw5Yg899Cg.js
2017-02-14,14:45:45,https://www.whitehouse.gov/participate/internships/about
2017-02-14,14:45:45,https://www.whitehouse.gov/participate/internships/selection
2017-02-14,14:45:45,https://www.whitehouse.gov/participate/internships/apply
2017-02-14,14:45:45,https://www.whitehouse.gov/participate/internships/contact
2017-02-14,14:45:45,https://www.whitehouse.gov/participate/fellows/about
2017-02-14,14:45:46,https://www.whitehouse.gov/participate/fellows/2016-2017
2017-02-14,14:45:46,https://www.whitehouse.gov/participate/fellows/process
2017-02-14,14:45:46,https://www.whitehouse.gov/participate/fellows/faq
2017-02-14,14:45:46,https://www.whitehouse.gov/participate/fellows/contact
2017-02-14,14:45:46,https://www.whitehouse.gov/participate/fellows/application
2017-02-14,14:45:46,https://www.whitehouse.gov/sites/whitehouse.gov/files/advagg_js/js__Hc9Q6hOUHTcOyxGYHK0wJXVzMmp5SPwwO4mGDJbzNGc__zj_RKq2IjkyFQobZPkJjDOSOJOdr-5N05ip_4K0RX_c__yN1o6etD_FB5RFrt4f9rEo5hyCEX7z1qfNw5Yg899Cg.js
2017-02-14,14:45:46,https://www.whitehouse.gov/sites/whitehouse.gov/files/advagg_js/js__d5PrDtiwoGR3gZFLwi7WgYwjz9CpzF9tm_hWLlMnUTY__xjb0h4Z4XOJrJi2QWn763DtoeNuLRyQ7EORXgzZmsnA__yN1o6etD_FB5RFrt4f9rEo5hyCEX7z1qfNw5Yg899Cg.js
2017-02-14,14:45:46,https://www.whitehouse.gov/1600/presidents/georgewashington
2017-02-14,14:45:46,https://www.whitehouse.gov/1600/presidents/johnadams
2017-02-14,14:45:46,https://www.whitehouse.gov/1600/presidents/thomasjefferson
2017-02-14,14:45:46,https://www.whitehouse.gov/1600/presidents/jamesmadison
2017-02-14,14:45:47,https://www.whitehouse.gov/1600/presidents/jamesmonroe
2017-02-14,14:45:47,https://www.whitehouse.gov/1600/presidents/johnquincyadams
2017-02-14,14:45:47,https://www.whitehouse.gov/1600/presidents/andrewjackson
2017-02-14,14:45:47,https://www.whitehouse.gov/1600/presidents/martinvanburen
2017-02-14,14:45:47,https://www.whitehouse.gov/1600/presidents/williamhenryharrison
2017-02-14,14:45:47,https://www.whitehouse.gov/1600/presidents/johntyler
2017-02-14,14:45:47,https://www.whitehouse.gov/1600/presidents/jamespolk
2017-02-14,14:45:47,https://www.whitehouse.gov/1600/presidents/zacharytaylor
2017-02-14,14:45:47,https://www.whitehouse.gov/1600/presidents/millardfillmore
2017-02-14,14:45:47,https://www.whitehouse.gov/1600/presidents/franklinpierce
2017-02-14,14:45:47,https://www.whitehouse.gov/1600/presidents/jamesbuchanan
2017-02-14,14:45:47,https://www.whitehouse.gov/1600/presidents/abrahamlincoln
2017-02-14,14:45:47,https://www.whitehouse.gov/1600/presidents/andrewjohnson
2017-02-14,14:45:47,https://www.whitehouse.gov/1600/presidents/ulyssessgrant
2017-02-14,14:45:47,https://www.whitehouse.gov/1600/presidents/rutherfordbhayes
2017-02-14,14:45:48,https://www.whitehouse.gov/1600/presidents/jamesgarfield
2017-02-14,14:45:48,https://www.whitehouse.gov/1600/presidents/chesterarthur
2017-02-14,14:45:48,https://www.whitehouse.gov/1600/presidents/grovercleveland22
2017-02-14,14:45:48,https://www.whitehouse.gov/1600/presidents/benjaminharrison
2017-02-14,14:45:48,https://www.whitehouse.gov/1600/presidents/grovercleveland24
2017-02-14,14:45:48,https://www.whitehouse.gov/1600/presidents/williammckinley
2017-02-14,14:45:48,https://www.whitehouse.gov/1600/presidents/theodoreroosevelt
2017-02-14,14:45:48,https://www.whitehouse.gov/1600/presidents/williamhowardtaft
2017-02-14,14:45:48,https://www.whitehouse.gov/1600/presidents/woodrowwilson
2017-02-14,14:45:48,https://www.whitehouse.gov/1600/presidents/warrenharding
2017-02-14,14:45:48,https://www.whitehouse.gov/1600/presidents/calvincoolidge
2017-02-14,14:45:48,https://www.whitehouse.gov/1600/presidents/herberthoover
2017-02-14,14:45:48,https://www.whitehouse.gov/1600/presidents/franklindroosevelt
2017-02-14,14:45:48,https://www.whitehouse.gov/1600/presidents/harrystruman
2017-02-14,14:45:48,https://www.whitehouse.gov/1600/presidents/dwightdeisenhower
2017-02-14,14:45:48,https://www.whitehouse.gov/1600/presidents/johnfkennedy
2017-02-14,14:45:49,https://www.whitehouse.gov/1600/presidents/lyndonbjohnson
2017-02-14,14:45:49,https://www.whitehouse.gov/1600/presidents/richardnixon
2017-02-14,14:45:49,https://www.whitehouse.gov/1600/presidents/geraldford
2017-02-14,14:45:49,https://www.whitehouse.gov/1600/presidents/jimmycarter
2017-02-14,14:45:49,https://www.whitehouse.gov/1600/presidents/ronaldreagan
2017-02-14,14:45:49,https://www.whitehouse.gov/1600/presidents/georgehwbush
2017-02-14,14:45:49,https://www.whitehouse.gov/1600/presidents/williamjclinton
2017-02-14,14:45:49,https://www.whitehouse.gov/1600/presidents/georgewbush
2017-02-14,14:45:49,https://www.whitehouse.gov/1600/presidents/barackobama
2017-02-14,14:45:49,https://www.whitehouse.gov/1600/first-ladies/marthawashington
2017-02-14,14:45:49,https://www.whitehouse.gov/1600/first-ladies/abigailadams
2017-02-14,14:45:50,https://www.whitehouse.gov/1600/first-ladies/marthajefferson
2017-02-14,14:45:50,https://www.whitehouse.gov/1600/first-ladies/dolleymadison
2017-02-14,14:45:50,https://www.whitehouse.gov/1600/first-ladies/louisaadams
2017-02-14,14:45:50,https://www.whitehouse.gov/1600/first-ladies/racheljackson
2017-02-14,14:45:50,https://www.whitehouse.gov/1600/first-ladies/hannahvanburen
2017-02-14,14:45:50,https://www.whitehouse.gov/1600/first-ladies/annaharrison
2017-02-14,14:45:50,https://www.whitehouse.gov/1600/first-ladies/letitiatyler
2017-02-14,14:45:50,https://www.whitehouse.gov/1600/first-ladies/juliatyler
2017-02-14,14:45:51,https://www.whitehouse.gov/1600/first-ladies/sarahpolk
2017-02-14,14:45:51,https://www.whitehouse.gov/1600/first-ladies/margarettaylor
2017-02-14,14:45:51,https://www.whitehouse.gov/1600/first-ladies/abigailfillmore
2017-02-14,14:45:51,https://www.whitehouse.gov/1600/first-ladies/janepierce
2017-02-14,14:45:51,https://www.whitehouse.gov/1600/first-ladies/harrietlane
2017-02-14,14:45:52,https://www.whitehouse.gov/1600/first-ladies/marylincoln
2017-02-14,14:45:52,https://www.whitehouse.gov/1600/first-ladies/elizajohnson
2017-02-14,14:45:52,https://www.whitehouse.gov/1600/first-ladies/juliagrant
2017-02-14,14:45:52,https://www.whitehouse.gov/1600/first-ladies/lucyhayes
2017-02-14,14:45:53,https://www.whitehouse.gov/1600/first-ladies/lucretiagarfield
2017-02-14,14:45:53,https://www.whitehouse.gov/1600/first-ladies/ellenarthur
2017-02-14,14:45:53,https://www.whitehouse.gov/1600/first-ladies/carolineharrison
2017-02-14,14:45:54,https://www.whitehouse.gov/1600/first-ladies/francescleveland-0
2017-02-14,14:45:54,https://www.whitehouse.gov/1600/first-ladies/idamckinley
